s,k,w,t.1,t.2,t.3,c.1,c.2,c.3
0.05471041683085036,3,2,0.3386719660233237,0.1396751621429655,0.05471041683085036,TRUE,FALSE,TRUE
0.023614889310718333,3,2,0.6707690895418846,0.054118236105027306,0.023614889310718333,FALSE,TRUE,TRUE
0.02538597570344603,2,2,0.2721087100390287,0.02538597570344603,0.06033852753012745,TRUE,TRUE,FALSE
0.023112023621686805,3,2,0.034589175335595725,0.13111249454570623,0.023112023621686805,TRUE,FALSE,TRUE
0.03559098712231399,3,2,0.13039583770104568,0.06620532627814751,0.03559098712231399,FALSE,TRUE,TRUE
0.006452814957110498,3,2,0.024042623519016686,0.09901589137498495,0.006452814957110498,FALSE,TRUE,TRUE
0.0010411502772090131,3,2,0.2838954473479161,2.06066296087386,0.0010411502772090131,FALSE,TRUE,TRUE
0.01205888580514496,3,2,1.1960907069897528,0.02650093032093309,0.01205888580514496,TRUE,FALSE,TRUE
0.027006002606965784,2,2,0.5585822812667827,0.027006002606965784,0.030842587980213797,FALSE,TRUE,TRUE
0.07950426064545972,3,2,0.2532915572116942,0.21967492453134457,0.07950426064545972,TRUE,FALSE,TRUE
0.21587203312017095,3,2,1.1188683090055926,0.31053130987054633,0.21587203312017095,TRUE,FALSE,TRUE
0.006844163612873233,3,2,0.2569426965451543,0.04637514688272504,0.006844163612873233,TRUE,FALSE,TRUE
0.0037241753551202628,1,2,0.0037241753551202628,0.104476937117358,0.10303725485968895,TRUE,FALSE,TRUE
0.04753491506950906,3,2,0.6550190572383777,0.09201102228863295,0.04753491506950906,TRUE,FALSE,TRUE
0.00881331951616541,1,2,0.00881331951616541,0.10276999739197579,0.023876339473993237,TRUE,FALSE,TRUE
0.00436169601106009,3,2,0.2388327841300449,0.5141271910984513,0.00436169601106009,TRUE,FALSE,TRUE
0.030925107729133372,2,2,0.21102699177951564,0.030925107729133372,0.22928716828997348,TRUE,TRUE,FALSE
0.006635347222371912,3,2,0.05006572274671376,0.08444187224105743,0.006635347222371912,FALSE,TRUE,TRUE
0.07649433965700891,2,2,0.10465433225333709,0.07649433965700891,0.5550238946617739,TRUE,TRUE,FALSE
0.017746949754852803,2,2,0.41791328828979024,0.017746949754852803,0.29220543720125897,FALSE,TRUE,TRUE
0.0072870871241915046,3,2,0.8155076765868553,0.055468792393349176,0.0072870871241915046,FALSE,TRUE,TRUE
0.011171541390708584,2,2,0.11999740331021831,0.011171541390708584,0.011490971306318177,TRUE,TRUE,FALSE
0.018826037671768204,3,2,0.26966152095342305,0.04909840831325324,0.018826037671768204,TRUE,FALSE,TRUE
0.03695894314525061,2,2,0.20291330154253262,0.03695894314525061,0.05365117666750661,FALSE,TRUE,TRUE
0.009507196006477037,2,2,0.05817457004876599,0.009507196006477037,0.018014091597555647,TRUE,TRUE,FALSE
0.027085479668909195,3,2,0.5134273342014862,0.3542957676409363,0.027085479668909195,FALSE,TRUE,TRUE
0.06706139639716317,3,2,0.08243524842340737,0.23247076837032793,0.06706139639716317,TRUE,FALSE,TRUE
0.01680854636398238,2,2,0.20756036869335634,0.01680854636398238,0.20711033510602483,FALSE,TRUE,TRUE
0.022221834999006783,3,2,0.5299254379729516,0.12824665363737048,0.022221834999006783,FALSE,TRUE,TRUE
0.009027071783847799,1,2,0.009027071783847799,0.30171350811774056,0.009651436823276915,TRUE,FALSE,TRUE
0.0034395007601596196,3,2,0.0711462894659239,0.47839420868640936,0.0034395007601596196,TRUE,FALSE,TRUE
0.04046199864666398,3,2,0.093992885639734,0.40889475584371326,0.04046199864666398,TRUE,FALSE,TRUE
0.07312155324321797,1,2,0.07312155324321797,0.22240723184540723,0.1557481560675365,TRUE,FALSE,TRUE
0.009629772580983686,2,2,0.5553778619150255,0.009629772580983686,0.024139805313953655,TRUE,TRUE,FALSE
0.053452785319296904,1,2,0.053452785319296904,0.37789632329568557,0.0707382616641437,TRUE,FALSE,TRUE
0.08004182117621654,1,2,0.08004182117621654,0.9631982438348297,0.1679303384294908,TRUE,TRUE,FALSE
0.0016534568534410266,3,2,0.47367045326539214,0.03908438256442753,0.0016534568534410266,FALSE,TRUE,TRUE
0.008740762666390678,2,2,0.04588459557733896,0.008740762666390678,0.09742404396739004,FALSE,TRUE,TRUE
0.019968607132743454,2,2,0.028854282496651562,0.019968607132743454,0.045754763167128586,TRUE,TRUE,FALSE
0.049446051743416805,3,2,0.5845633750906777,0.09113630661788596,0.049446051743416805,FALSE,TRUE,TRUE
0.025662690586649318,3,2,0.13921729930273843,0.11909275609435283,0.025662690586649318,FALSE,TRUE,TRUE
2.5793542590429874e-4,2,2,0.009776378939594451,2.5793542590429874e-4,0.092886359946792,TRUE,TRUE,FALSE
0.002934368568314305,3,2,3.8083640599843958,0.14092333360172626,0.002934368568314305,FALSE,TRUE,TRUE
0.0358369744755465,3,2,0.4924684766720026,0.0775220293082668,0.0358369744755465,TRUE,FALSE,TRUE
0.002819651206114271,3,2,0.0344999731767471,0.0495576363813256,0.002819651206114271,TRUE,FALSE,TRUE
0.02358254850447139,1,2,0.02358254850447139,0.08155845871125311,0.029806887465192132,TRUE,FALSE,TRUE
0.01786981028010709,2,2,0.3073046837917506,0.01786981028010709,0.04007664073539448,FALSE,TRUE,TRUE
0.06887348128907464,3,2,0.0732051447641675,0.17560570969633138,0.06887348128907464,TRUE,FALSE,TRUE
0.0872136047187114,3,2,0.16779711380942364,0.09457841319245908,0.0872136047187114,FALSE,TRUE,TRUE
0.03274261742740627,3,2,0.07699506347768852,0.15482419236346273,0.03274261742740627,TRUE,FALSE,TRUE
7.169726663301291e-4,3,2,0.034382370231135516,0.23215687784869304,7.169726663301291e-4,FALSE,TRUE,TRUE
0.0075520657988979775,3,2,0.45411291275933124,0.17537269582482412,0.0075520657988979775,TRUE,FALSE,TRUE
0.024369063377897182,2,2,0.06014002319177177,0.024369063377897182,0.20927600928219228,FALSE,TRUE,TRUE
0.014445017557732531,2,2,0.04505688782427112,0.014445017557732531,0.10858575406635369,FALSE,TRUE,TRUE
0.01296280038819817,3,2,0.18361915707061546,0.12090418891520027,0.01296280038819817,FALSE,TRUE,TRUE
0.029579932876727444,2,2,0.2578786397210997,0.029579932876727444,0.11605724902019636,TRUE,TRUE,FALSE
0.015474947275075146,2,2,0.31143494674750416,0.015474947275075146,0.03786094571215246,TRUE,TRUE,FALSE
0.029642277774540204,3,2,0.14472514750228904,0.1494514978000937,0.029642277774540204,TRUE,FALSE,TRUE
1.2526291871801655e-4,3,2,0.3919399676829456,0.01663271334438715,1.2526291871801655e-4,FALSE,TRUE,TRUE
4.709476312685368e-5,3,2,0.023948824270236663,0.12621798601854378,4.709476312685368e-5,FALSE,TRUE,TRUE
0.08721587574265643,2,2,0.12248324681724543,0.08721587574265643,0.40535466595336295,TRUE,TRUE,FALSE
3.026578664901081e-4,3,2,0.48372120029922705,0.00964812737153331,3.026578664901081e-4,FALSE,TRUE,TRUE
0.012479736309641342,3,2,0.04644265615405622,0.013568179268446057,0.012479736309641342,FALSE,TRUE,TRUE
0.11678885439510597,3,2,0.3789704382875838,0.1365144954653557,0.11678885439510597,TRUE,FALSE,TRUE
7.793447427298372e-4,2,2,0.03698910882050447,7.793447427298372e-4,0.0018562142923650882,TRUE,TRUE,FALSE
7.503659042491506e-4,3,2,0.025857932815222195,0.059822546485976735,7.503659042491506e-4,FALSE,TRUE,TRUE
0.022281514688558934,2,2,0.1096695221112245,0.022281514688558934,0.07168974475292367,TRUE,TRUE,FALSE
0.006668510978573882,3,2,0.06001428718892524,0.4181148450766867,0.006668510978573882,FALSE,TRUE,TRUE
0.025714174991713506,1,2,0.025714174991713506,0.026297140333794822,0.06063844185858205,TRUE,TRUE,FALSE
0.0033138715281225473,3,2,0.4251763307448928,0.09166733945748357,0.0033138715281225473,FALSE,TRUE,TRUE
0.0021996763392391947,1,2,0.0021996763392391947,0.6563969200873475,0.03671050817228636,TRUE,FALSE,TRUE
0.0340359808501142,1,2,0.0340359808501142,0.13997930250145552,0.09896248279322246,TRUE,FALSE,TRUE
0.020296047192708545,3,2,0.21287914253333792,0.05719908106625926,0.020296047192708545,TRUE,FALSE,TRUE
0.02706800596722312,3,2,0.02723385296963321,0.13736873192169297,0.02706800596722312,FALSE,TRUE,TRUE
0.033126597631908984,1,2,0.033126597631908984,0.12337264896627437,0.03360341821186763,TRUE,FALSE,TRUE
0.007338708042766706,2,2,0.39361800672381825,0.007338708042766706,0.07854326464578812,TRUE,TRUE,FALSE
0.05311373158611406,3,2,0.06832403055747897,0.100685922522187,0.05311373158611406,FALSE,TRUE,TRUE
0.029941574814937495,1,2,0.029941574814937495,0.13127777679545255,0.12523018125195057,TRUE,TRUE,FALSE
0.12526330194344865,3,2,0.27829215120012774,0.4843648755911759,0.12526330194344865,FALSE,TRUE,TRUE
0.06938700718135751,3,2,0.1873654629832803,0.2359250282595623,0.06938700718135751,FALSE,TRUE,TRUE
0.032433548348544464,3,2,0.29381155195951764,0.17258565352502903,0.032433548348544464,TRUE,FALSE,TRUE
0.0019064266349229976,3,2,0.014034735851994107,0.2149538824096452,0.0019064266349229976,TRUE,FALSE,TRUE
0.017247333703631806,3,2,0.14426507777736833,0.029703932489999696,0.017247333703631806,TRUE,FALSE,TRUE
0.015723085424401557,1,2,0.015723085424401557,0.11211627060680901,0.06747283380624118,TRUE,TRUE,FALSE
0.024167669595715074,1,2,0.024167669595715074,0.22743325132317127,0.04151095229517363,TRUE,FALSE,TRUE
0.0955798080700136,2,2,0.27539084654394363,0.0955798080700136,0.2705160323174017,TRUE,TRUE,FALSE
0.03832691222763551,1,2,0.03832691222763551,0.43006468449698154,0.26391908087052557,TRUE,FALSE,TRUE
0.04946807256695318,2,2,0.43647730516956756,0.04946807256695318,0.17466926778322284,TRUE,TRUE,FALSE
0.05630693153000954,1,2,0.05630693153000954,0.15006977480347694,0.06604654742005667,TRUE,FALSE,TRUE
0.010920203436927078,3,2,0.12678226579177596,0.011482323218739376,0.010920203436927078,TRUE,FALSE,TRUE
